results_block correlations report | dataset=somos
procedures: global_concat, global_rm, block_concat, block_rm
internal consistency: concat vs rm (global), concat vs rm (block)

1) correlations to target — global concat
tr     label                     system          mode      variant         PCC         SRCC        KTAU        n
23     w2v2-large + BiLSTM       061             reverse   original        0.932047    0.933333    9       round3 (n=9)
23     w2v2-large + BiLSTM       110             reverse   long_pause      0.901756    0.883333    9       round3 (n=9)
23     w2v2-large + BiLSTM       110             reverse   long_pause_noi  0.984001    0.983333    9       round3 (n=9)
23     w2v2-large + BiLSTM       110             reverse   no_pause        0.934758    0.933333    9       round3 (n=9)
23     w2v2-large + BiLSTM       110             reverse   original        0.935303    0.916667    9       round3 (n=9)
23     w2v2-large + BiLSTM       124             reverse   long_pause      0.782155    0.633333    9       round3 (n=9)
23     w2v2-large + BiLSTM       124             reverse   long_pause_noi  0.953656    0.883333    9       round3 (n=9)
23     w2v2-large + BiLSTM       124             reverse   no_pause        0.759561    0.600000    9       round3 (n=9)
23     w2v2-large + BiLSTM       124             reverse   original        0.832363    0.733333    9       round3 (n=9)
23     w2v2-large + BiLSTM       191             reverse   long_pause      0.900727    0.883333    9       round3 (n=9)
23     w2v2-large + BiLSTM       191             reverse   long_pause_noi  0.955728    0.833333    9       round3 (n=9)
23     w2v2-large + BiLSTM       191             reverse   no_pause        0.734649    0.550000    9       round3 (n=9)
23     w2v2-large + BiLSTM       191             reverse   original        0.759140    0.816667    9       round3 (n=9)
23     w2v2-large + BiLSTM       057             forward   long_pause      0.894041    0.933333    9       round3 (n=9)
23     w2v2-large + BiLSTM       057             forward   long_pause_noi  0.992249    0.983333    9       round3 (n=9)
23     w2v2-large + BiLSTM       057             forward   no_pause        0.787679    0.766667    9       round3 (n=9)
23     w2v2-large + BiLSTM       057             forward   original        0.894061    0.933333    9       round3 (n=9)
23     w2v2-large + BiLSTM       061             forward   long_pause      0.872364    0.833333    9       round3 (n=9)
23     w2v2-large + BiLSTM       061             forward   long_pause_noi  0.990426    0.983333    9       round3 (n=9)
23     w2v2-large + BiLSTM       061             forward   no_pause        0.909527    0.900000    9       round3 (n=9)
23     w2v2-large + BiLSTM       061             forward   original        0.909825    0.866667    9       round3 (n=9)
23     w2v2-large + BiLSTM       110             forward   long_pause      0.887996    0.900000    9       round3 (n=9)
23     w2v2-large + BiLSTM       110             forward   long_pause_noi  0.947607    0.966667    9       round3 (n=9)
23     w2v2-large + BiLSTM       110             forward   no_pause        0.896552    0.933333    9       round3 (n=9)
23     w2v2-large + BiLSTM       110             forward   original        0.890301    0.933333    9       round3 (n=9)
23     w2v2-large + BiLSTM       124             forward   long_pause      0.953271    0.883333    9       round3 (n=9)
23     w2v2-large + BiLSTM       124             forward   long_pause_noi  0.973211    0.933333    9       round3 (n=9)
23     w2v2-large + BiLSTM       124             forward   no_pause        0.956773    0.800000    9       round3 (n=9)
23     w2v2-large + BiLSTM       124             forward   original        0.951307    0.816667    9       round3 (n=9)
23     w2v2-large + BiLSTM       191             forward   long_pause      0.937963    0.933333    9       round3 (n=9)
23     w2v2-large + BiLSTM       191             forward   long_pause_noi  0.968604    0.966667    9       round3 (n=9)
23     w2v2-large + BiLSTM       191             forward   no_pause        0.736633    0.550000    9       round3 (n=9)
23     w2v2-large + BiLSTM       191             forward   original        0.720481    0.800000    9       round3 (n=9)
24     w2v2-base + BiLSTM        057             random    long_pause      0.893448    0.900000    9       round3 (n=9)
24     w2v2-base + BiLSTM        057             random    long_pause_noi  0.932366    0.883333    9       round3 (n=9)
24     w2v2-base + BiLSTM        057             random    no_pause        0.812449    0.850000    9       round3 (n=9)
24     w2v2-base + BiLSTM        057             random    original        0.815579    0.900000    9       round3 (n=9)
24     w2v2-base + BiLSTM        061             random    long_pause      0.940193    0.833333    9       round3 (n=9)
24     w2v2-base + BiLSTM        061             random    long_pause_noi  0.980980    0.916667    9       round3 (n=9)
24     w2v2-base + BiLSTM        061             random    no_pause        0.865882    0.850000    9       round3 (n=9)
24     w2v2-base + BiLSTM        061             random    original        0.913957    0.900000    9       round3 (n=9)
24     w2v2-base + BiLSTM        110             random    long_pause      0.899314    0.783333    9       round3 (n=9)
24     w2v2-base + BiLSTM        110             random    long_pause_noi  0.887420    0.466667    9       round3 (n=9)
24     w2v2-base + BiLSTM        110             random    no_pause        0.911721    0.783333    9       round3 (n=9)
24     w2v2-base + BiLSTM        110             random    original        0.906004    0.866667    9       round3 (n=9)
24     w2v2-base + BiLSTM        124             random    long_pause      0.837578    0.883333    9       round3 (n=9)
24     w2v2-base + BiLSTM        124             random    long_pause_noi  0.951045    0.950000    9       round3 (n=9)
24     w2v2-base + BiLSTM        124             random    no_pause        0.934464    0.783333    9       round3 (n=9)
24     w2v2-base + BiLSTM        124             random    original        0.927711    0.850000    9       round3 (n=9)
24     w2v2-base + BiLSTM        191             random    long_pause      0.865307    0.883333    9       round3 (n=9)
24     w2v2-base + BiLSTM        191             random    long_pause_noi  0.952958    0.900000    9       round3 (n=9)
24     w2v2-base + BiLSTM        191             random    no_pause        0.759598    0.766667    9       round3 (n=9)
24     w2v2-base + BiLSTM        191             random    original        0.713606    0.633333    9       round3 (n=9)
24     w2v2-base + BiLSTM        057             reverse   long_pause      0.814780    0.883333    9       round3 (n=9)
24     w2v2-base + BiLSTM        057             reverse   long_pause_noi  0.960246    0.933333    9       round3 (n=9)
24     w2v2-base + BiLSTM        057             reverse   no_pause        0.850219    0.600000    9       round3 (n=9)
24     w2v2-base + BiLSTM        057             reverse   original        0.870063    0.866667    9       round3 (n=9)
24     w2v2-base + BiLSTM        061             reverse   long_pause      0.936465    0.883333    9       round3 (n=9)
24     w2v2-base + BiLSTM        061             reverse   long_pause_noi  0.982166    0.966667    9       round3 (n=9)
24     w2v2-base + BiLSTM        061             reverse   no_pause        0.883360    0.833333    9       round3 (n=9)
24     w2v2-base + BiLSTM        061             reverse   original        0.932101    0.950000    9       round3 (n=9)
24     w2v2-base + BiLSTM        110             reverse   long_pause      0.854028    0.866667    9       round3 (n=9)
24     w2v2-base + BiLSTM        110             reverse   long_pause_noi  0.965578    0.933333    9       round3 (n=9)
24     w2v2-base + BiLSTM        110             reverse   no_pause        0.879750    0.700000    9       round3 (n=9)
24     w2v2-base + BiLSTM        110             reverse   original        0.947671    0.916667    9       round3 (n=9)
24     w2v2-base + BiLSTM        124             reverse   long_pause      0.797046    0.833333    9       round3 (n=9)
24     w2v2-base + BiLSTM        124             reverse   long_pause_noi  0.955686    0.916667    9       round3 (n=9)
